_file,backend,device_name,dtype,batch,heads,seq_len,head_dim,block_size,iters,latency_ms,tokens_per_second,compression_ratio,materializes_dense_kv,effective_dense_kv_bandwidth_gbps,effective_quant_kv_bandwidth_gbps,output_checksum
dense_s2048_d128.json,dense,NVIDIA A100-SXM4-40GB,float16,16,32,2048,128,16,50,2.294125340000619,6974.335587085091,1.0,False,234.01986920202677,234.01986920202677,-1.0567450523376465
portable_fused_s2048_d128.json,fused,NVIDIA A100-SXM4-40GB,float16,16,32,2048,128,16,50,6.962160399999675,2298.137227634219,1.994157740993184,True,77.11268933132092,38.66930270667314,-0.9219660758972168
triton_fused_s2048_d128.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,2048,128,16,50,0.33361020000029384,47960.16428750052,1.994157740993184,False,1609.2760712937647,806.9953736419416,-0.921722412109375
triton_fused_s2048_d128_compare.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,2048,128,16,50,0.3807123399997181,42026.481201034476,1.994157740993184,False,1410.1747056593897,707.1530384336882,-0.921722412109375
triton_fused_s2048_d64.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,2048,64,16,50,0.22886190000008355,69911.15602900334,1.9883495145631067,False,1172.9145655082912,589.8935558952832,-8.798868179321289
triton_fused_s4096_d128.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,4096,128,16,50,0.7190891599998395,22250.3701766323,1.994157740993184,False,1493.197066133273,748.7858334564801,4.7987895011901855
triton_fused_s4096_d64.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,4096,64,16,50,0.4450755199991363,35948.95535937597,1.9883495145631067,False,1206.2467780772165,606.6573151462565,4.199185371398926
triton_fused_s512_d128.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,512,128,16,50,0.10399006000056943,153860.85939283416,1.994157740993184,False,1290.6784359896037,647.229860235021,-25.038780212402344
triton_fused_s512_d64.json,triton_fused,NVIDIA A100-SXM4-40GB,float16,16,32,512,64,16,50,0.06490116000009039,246528.7215201965,1.9883495145631067,False,1034.0164027870462,520.0375463235633,6.298645496368408
